pod,container,Memory,CPU,Traffic Rx,Traffic Tx
dummy-1583689231,istio-proxy,27.12890625,3.2238574511444145,,
dummy-1583689232,POD,1.37890625,0.0,0.01370689056411964,0.006635617312912169
dummy-1583689232,istio-proxy,27.213541666666668,3.8588908125556425,,
dummy-1583689233,POD,1.32421875,0.0,0.0,0.0
dummy-1583689233,istio-proxy,22.205078125,4.778774449166667,,
dummy-1583689234,POD,1.27734375,0.0,0.0,0.0
dummy-1583689234,istio-proxy,29.013671875,5.330166174166666,,
dummy-1583689235,POD,1.45703125,0.0,0.0,0.0
dummy-1583689235,istio-proxy,36.373046875,0.1925283184712355,,
dummy-1583689236,POD,1.40234375,0.0,0.0,0.0
dummy-1583689236,istio-proxy,28.962890625,5.2630270690468866,,
dummy-1583689237,POD,1.515625,0.0,0.0,0.0
dummy-1583689237,istio-proxy,28.31640625,4.7122554975,,
dummy-1583689238,POD,1.375,0.0,0.00011037635972292436,0.0010350891920951736
dummy-1583689238,istio-proxy,30.1171875,4.251136888711112,,
dummy-1583689239,POD,1.49609375,0.0,0.0,0.0
dummy-1583689239,istio-proxy,27.771484375,2.371090256096825,,
dummy-1583689240,POD,1.2734375,0.0,0.0,0.0
dummy-1583689240,istio-proxy,22.7421875,3.0094330384907813,,
dummy-1583689241,POD,1.4453125,0.0,0.0,0.0
dummy-1583689241,istio-proxy,23.3203125,3.626964310017732,,
dummy-1583689242,POD,1.4765625,0.0,0.0,0.0
dummy-1583689242,istio-proxy,24.201171875,2.340745224829082,,
dummy-1583689243,POD,1.37890625,,,
dummy-1583689243,istio-proxy,12.08203125,,,
