pod,container,Memory,CPU,Traffic Rx,Traffic Tx
dummy-1583689238,POD,1.375,0.0,0.11208350528601105,0.03665893074128814
dummy-1583689238,istio-proxy,41.104166666666664,5.851405908002518,,
dummy-1583689239,POD,1.49609375,0.0,0.09658038616180419,0.03244261741638183
dummy-1583689239,istio-proxy,44.423177083333336,4.7349330675,,
dummy-1583689240,POD,1.2734375,0.0,0.09653601291609623,0.03242554115385639
dummy-1583689240,istio-proxy,40.864583333333336,5.250987737665467,,
dummy-1583689241,POD,1.4453125,0.0,0.0941429532469935,0.03183075809798867
dummy-1583689241,istio-proxy,39.990885416666664,5.910172037588813,,
dummy-1583689242,POD,1.4765625,0.0,0.09077644959605183,0.02996587476809343
dummy-1583689242,istio-proxy,40.84375,5.5270501105258205,,
dummy-1583689243,POD,1.37890625,0.0,0.09064286998858669,0.027834931175404618
dummy-1583689243,istio-proxy,45.928385416666664,4.182832780534191,,
dummy-1583689268,POD,1.421875,0.0,0.09497688021568435,0.03035206704645188
dummy-1583689268,istio-proxy,47.740234375,4.839815138650309,,
dummy-1583689269,POD,1.42578125,0.0,0.1086773157119751,0.03462984561920166
dummy-1583689269,istio-proxy,46.0390625,4.846742168587024,,
dummy-1583689270,POD,1.34375,0.0,0.13386293882117165,0.0437901658942658
dummy-1583689270,istio-proxy,46.1728515625,5.2604457385277845,,
dummy-1583689271,POD,1.2421875,0.0,0.09642826891753274,0.032783502387176804
dummy-1583689271,istio-proxy,42.0302734375,5.683193154034229,,
dummy-1583689272,POD,1.17578125,0.0,0.10815183685701171,0.034949678545268245
dummy-1583689272,istio-proxy,42.89453125,5.8814829651497345,,
dummy-1583689273,POD,1.6015625,0.0,0.10974177515319504,0.036591160359807036
dummy-1583689273,istio-proxy,41.4228515625,5.460539560741251,,
dummy-1583689274,POD,1.45703125,0.0,0.1070833807068278,0.03470597659473567
dummy-1583689274,istio-proxy,45.4091796875,4.979209575214054,,
dummy-1583689275,POD,1.58203125,0.0,0.12089839378795318,0.04003089660115607
dummy-1583689275,istio-proxy,45.8515625,6.589332686043203,,
dummy-1583689276,POD,1.3359375,0.0,0.07551194651272777,0.022557203402189543
dummy-1583689276,istio-proxy,45.244140625,6.95003886788597,,
dummy-1583689277,POD,1.31640625,0.0,0.07751304686155785,0.023295407773710485
dummy-1583689277,istio-proxy,41.265625,6.332156901563452,,
dummy-1583689278,POD,1.41796875,0.0,0.08949352419459466,0.029218616554036278
dummy-1583689278,istio-proxy,45.71484375,7.120485619583494,,
dummy-1583689279,POD,1.3828125,0.0,0.11834093795445975,0.039473631448708565
dummy-1583689279,istio-proxy,46.4765625,4.75450446,,
dummy-1583689306,POD,1.515625,0.0,0.15143936204305444,0.047974035598498554
dummy-1583689306,istio-proxy,47.94140625,4.776633076068601,,
dummy-1583689307,POD,1.43359375,0.0,0.10937739287604996,0.035166506830028914
dummy-1583689307,istio-proxy,41.720052083333336,5.493715808913825,,
dummy-1583689308,POD,1.18359375,0.0,0.10466656769720496,0.034730759314525995
dummy-1583689308,istio-proxy,48.286458333333336,5.574312795938583,,
dummy-1583689309,POD,1.37890625,0.0,0.10172030338859346,0.03217299982878614
dummy-1583689309,istio-proxy,47.1533203125,4.201634425388213,,
dummy-1583689310,POD,1.4765625,0.0,0.12348510288602489,0.04057127479221641
dummy-1583689310,istio-proxy,41.7646484375,4.598593073447843,,
dummy-1583689311,POD,1.46484375,0.0,0.12205321788787842,0.039144253730773924
dummy-1583689311,istio-proxy,41.03515625,7.792539713872369,,
dummy-1583689312,POD,1.265625,0.0,0.10389345271656292,0.033721600584009165
dummy-1583689312,istio-proxy,47.740885416666664,5.280098453591755,,
dummy-1583689313,POD,1.4921875,0.0,0.11848533154205954,0.036624362427188764
dummy-1583689313,istio-proxy,41.936197916666664,3.907693013003266,,
dummy-1583689314,POD,1.328125,0.0,0.04801812482524762,0.01510446529485345
dummy-1583689314,istio-proxy,41.733072916666664,6.782090241102182,,
dummy-1583689315,POD,1.5234375,0.0,0.08357399226253241,0.028977713157232812
dummy-1583689315,istio-proxy,41.30078125,5.8259348227361905,,
dummy-1583689316,POD,1.1796875,0.0,0.08774182209720403,0.030287488348330047
dummy-1583689316,istio-proxy,45.70703125,4.469410917804241,,
dummy-1583689317,POD,1.56640625,0.0,0.1493285980282168,0.04638339473993452
dummy-1583689317,istio-proxy,40.677734375,4.0956412416676535,,
dummy-1583689343,POD,1.55078125,0.0,0.1097977511368746,0.0364289829149455
dummy-1583689343,istio-proxy,41.0439453125,5.122411417666525,,
dummy-1583689344,POD,1.4140625,0.0,0.09666963585460332,0.03226727262373925
dummy-1583689344,istio-proxy,46.393229166666664,6.863209628840888,,
dummy-1583689345,POD,1.3671875,0.0,0.10978022193277505,0.03705726620729888
dummy-1583689345,istio-proxy,48.8291015625,5.214480539439216,,
dummy-1583689346,POD,1.4921875,0.0,0.1092801117394344,0.03666715718895556
dummy-1583689346,istio-proxy,41.505859375,5.2332301773410155,,
dummy-1583689347,POD,1.5390625,0.0,0.10224911270158386,0.03169991773870358
dummy-1583689347,istio-proxy,41.4375,5.975792676003422,,
dummy-1583689348,POD,1.26953125,0.0,0.14853276243997277,0.04638085671521108
dummy-1583689348,istio-proxy,48.140625,5.292465089248652,,
dummy-1583689349,POD,1.48828125,0.0,0.09182223081588745,0.0305675745010376
dummy-1583689349,istio-proxy,41.6220703125,4.745987060403866,,
dummy-1583689350,POD,1.53515625,0.0,0.10447704366966525,0.03488012557758436
dummy-1583689350,istio-proxy,44.9775390625,5.3292154465426025,,
dummy-1583689351,POD,1.4140625,0.0,0.0836230567175341,0.029719982365383434
dummy-1583689351,istio-proxy,43.673177083333336,5.853643969301351,,
dummy-1583689352,POD,1.45703125,0.0,0.11762803547815819,0.04074764437440035
dummy-1583689352,istio-proxy,42.223958333333336,5.86042535064935,,
dummy-1583689353,POD,1.48828125,0.0,0.09436067061033232,0.029908114088010865
dummy-1583689353,istio-proxy,44.8671875,4.478175241921529,,
dummy-1583689354,POD,1.30078125,0.0,0.1270353733471941,0.041747769102400946
dummy-1583689354,istio-proxy,46.149739583333336,6.186041711259146,,
dummy-1583689384,POD,1.42578125,0.0,0.0,0.0
dummy-1583689384,istio-proxy,41.578125,,,
dummy-1583689385,POD,1.25390625,0.0,0.0,0.0
dummy-1583689385,istio-proxy,24.94140625,4.8483423483333326,,
dummy-1583689386,POD,1.4765625,0.0,0.0,0.0
dummy-1583689386,istio-proxy,31.720703125,4.7796348250000005,,
dummy-1583689387,POD,1.4453125,0.0,0.0,0.0
dummy-1583689387,istio-proxy,30.330078125,5.15117062,,
dummy-1583689388,POD,1.51953125,0.0,0.0,0.0
dummy-1583689388,istio-proxy,14.625,,,
dummy-1583689389,POD,1.30078125,0.0,0.0,0.0
dummy-1583689389,istio-proxy,27.369140625,6.854513851832364,,
dummy-1583689390,POD,1.234375,0.0,0.0,0.0
dummy-1583689390,istio-proxy,24.228515625,4.528485689166666,,
dummy-1583689391,POD,1.296875,0.0,0.0,0.0
dummy-1583689391,istio-proxy,23.12890625,5.0922674529010115,,
dummy-1583689392,POD,1.359375,0.0,0.0,0.0
dummy-1583689392,istio-proxy,26.67578125,4.286495335374434,,
dummy-1583689393,POD,1.3671875,0.0,0.0,0.0
dummy-1583689393,istio-proxy,7.484375,,,
dummy-1583689394,POD,1.546875,0.0,0.0,0.0
dummy-1583689394,istio-proxy,26.68359375,4.164848012894402,,
dummy-1583689395,POD,1.4609375,,,
dummy-1583689395,istio-proxy,11.34765625,,,
dummy-1583689396,POD,1.33984375,,,
dummy-1583689396,istio-proxy,8.80078125,,,
