pod,container,Memory,CPU,Traffic Rx,Traffic Tx
dummy-1583689200,istio-proxy,39.326822916666664,6.281380621677796,,
dummy-1583689201,POD,1.49609375,0.0,0.13515049899235496,0.043988691445857146
dummy-1583689201,istio-proxy,39.869791666666664,6.261726219512191,,
dummy-1583689202,POD,1.39453125,0.0,0.14355100211084723,0.045660578140708674
dummy-1583689202,istio-proxy,40.4462890625,4.8166579830656095,,
dummy-1583689231,POD,1.51171875,0.0,0.1551942764424622,0.04949960821035569
dummy-1583689231,istio-proxy,40.071614583333336,7.082879815041002,,
dummy-1583689232,POD,1.37890625,0.0,0.1420615480514749,0.044911385551653304
dummy-1583689232,istio-proxy,39.384765625,5.375390843624648,,
dummy-1583689233,POD,1.32421875,0.0,0.12496949557244055,0.039782175031821056
dummy-1583689233,istio-proxy,39.5634765625,5.891188389032744,,
dummy-1583689234,POD,1.27734375,0.0,0.0906908624072039,0.029246606210122646
dummy-1583689234,istio-proxy,45.19921875,3.832021992804745,,
dummy-1583689235,POD,1.45703125,0.0,0.13115763171348613,0.04201164099049344
dummy-1583689235,istio-proxy,39.853515625,7.262670151770183,,
dummy-1583689236,POD,1.40234375,0.0,0.10845666001779422,0.03520600363635105
dummy-1583689236,istio-proxy,45.716145833333336,6.757586394682838,,
dummy-1583689237,POD,1.515625,0.0,0.15419965443101474,0.04959864810873337
dummy-1583689237,istio-proxy,46.049479166666664,6.267551823501876,,
dummy-1583689238,POD,1.375,0.0,0.08089682261149088,0.02657972971598307
dummy-1583689238,istio-proxy,41.822265625,6.9253801433308295,,
dummy-1583689239,POD,1.49609375,0.0,0.10473696731479326,0.03420089948108544
dummy-1583689239,istio-proxy,43.9296875,5.208023492539204,,
dummy-1583689240,POD,1.2734375,0.0,0.13973644226111984,0.045028046755264624
dummy-1583689240,istio-proxy,39.880208333333336,8.24543968737119,,
dummy-1583689241,POD,1.4453125,0.0,0.1548499117642886,0.04970596777272367
dummy-1583689241,istio-proxy,40.184895833333336,5.064672961051246,,
dummy-1583689242,POD,1.4765625,0.0,0.1239514859651914,0.03975717874235511
dummy-1583689242,istio-proxy,41.200520833333336,7.041998153238273,,
dummy-1583689243,POD,1.37890625,0.0,0.12065106115649146,0.03929487292879286
dummy-1583689243,istio-proxy,44.373046875,5.101012713988362,,
dummy-1583689268,POD,1.421875,0.0,0.15241115217610474,0.0504812004429825
dummy-1583689268,istio-proxy,46.8505859375,4.377085461818182,,
dummy-1583689269,POD,1.42578125,0.0,0.09975172439389833,0.03258971763959654
dummy-1583689269,istio-proxy,45.625,4.8497208233416185,,
dummy-1583689270,POD,1.34375,0.0,0.08356828185299141,0.027308951012869596
dummy-1583689270,istio-proxy,44.661458333333336,6.213849756680848,,
dummy-1583689271,POD,1.2421875,0.0,0.13643116023674653,0.04399786074832975
dummy-1583689271,istio-proxy,39.87109375,5.812659867111122,,
dummy-1583689272,POD,1.17578125,0.0,0.1429070391811424,0.04588563238556062
dummy-1583689272,istio-proxy,42.248697916666664,8.200559291687162,,
dummy-1583689273,POD,1.6015625,0.0,0.12675973745192712,0.040790611987800894
dummy-1583689273,istio-proxy,39.803385416666664,6.835312604125083,,
dummy-1583689274,POD,1.45703125,0.0,0.10137693633005578,0.032308581419827835
dummy-1583689274,istio-proxy,44.0859375,7.541784986201907,,
dummy-1583689275,POD,1.58203125,0.0,0.14048410936856967,0.04681831407896783
dummy-1583689275,istio-proxy,44.62109375,3.8195279933050394,,
dummy-1583689276,POD,1.3359375,0.0,0.15012212133120004,0.04850385622368899
dummy-1583689276,istio-proxy,43.595703125,5.195842801347669,,
dummy-1583689277,POD,1.31640625,0.0,0.10198564757794792,0.03396775471460363
dummy-1583689277,istio-proxy,39.192708333333336,3.9488806687403883,,
dummy-1583689278,POD,1.41796875,0.0,0.09818118389092438,0.03341092999620881
dummy-1583689278,istio-proxy,44.189453125,5.4046411486379915,,
dummy-1583689279,POD,1.3828125,0.0,0.13406758625496465,0.0425287235979325
dummy-1583689279,istio-proxy,44.709635416666664,4.944915735095061,,
dummy-1583689306,POD,1.515625,0.0,0.15648210175376154,0.05150730263086737
dummy-1583689306,istio-proxy,46.56640625,7.405548464533602,,
dummy-1583689307,POD,1.43359375,0.0,0.09179325258651834,0.030613827460488026
dummy-1583689307,istio-proxy,39.876953125,3.7176660497301595,,
dummy-1583689308,POD,1.18359375,0.0,0.11787020417086798,0.03888694251455912
dummy-1583689308,istio-proxy,46.80859375,6.091164592274677,,
dummy-1583689309,POD,1.37890625,0.0,0.10227300388731904,0.0333625343214182
dummy-1583689309,istio-proxy,45.70703125,5.228251372260694,,
dummy-1583689310,POD,1.4765625,0.0,0.09963846177762684,0.032370682232026236
dummy-1583689310,istio-proxy,40.399739583333336,5.722649719996139,,
dummy-1583689311,POD,1.46484375,0.0,0.0977705364767839,0.03179144211212564
dummy-1583689311,istio-proxy,39.7041015625,5.0243885653878335,,
dummy-1583689312,POD,1.265625,0.0,0.09208678260296348,0.031125728997841676
dummy-1583689312,istio-proxy,48.7421875,5.036919972128827,,
dummy-1583689313,POD,1.4921875,0.0,0.09623121941226653,0.03276965972909871
dummy-1583689313,istio-proxy,40.2939453125,4.670505156660873,,
dummy-1583689314,POD,1.328125,0.0,0.13855966474861425,0.04463031761919779
dummy-1583689314,istio-proxy,40.28125,5.783898645640953,,
dummy-1583689315,POD,1.5234375,0.0,0.1379857511617827,0.04554135458809989
dummy-1583689315,istio-proxy,39.670572916666664,7.341126881508028,,
dummy-1583689316,POD,1.1796875,0.0,0.10799487431844076,0.03598229487737021
dummy-1583689316,istio-proxy,44.25390625,6.446996584806099,,
dummy-1583689317,POD,1.56640625,0.0,0.09941072463989258,0.03335915009180704
dummy-1583689317,istio-proxy,38.9140625,5.646287682893023,,
dummy-1583689343,POD,1.55078125,0.0,0.0,0.0
dummy-1583689343,istio-proxy,24.056640625,4.942403397499999,,
dummy-1583689344,POD,1.4140625,0.0,0.06104370168365603,0.026697608607027093
dummy-1583689344,istio-proxy,45.70703125,1.9272581118518397,,
dummy-1583689345,POD,1.3671875,0.0,0.06402478008439447,0.020364282553844794
dummy-1583689345,istio-proxy,31.25390625,9.318068560114648,,
dummy-1583689346,POD,1.4921875,0.0,0.0,0.0
dummy-1583689346,istio-proxy,24.412109375,4.596163964166666,,
dummy-1583689347,POD,1.5390625,0.0,0.0,0.0
dummy-1583689347,istio-proxy,24.021484375,5.916213946666666,,
dummy-1583689348,POD,1.26953125,0.0,0.02762173721363451,0.010106437442951673
dummy-1583689348,istio-proxy,36.36328125,4.044784114379156,,
dummy-1583689349,POD,1.48828125,0.0,0.0,0.0
dummy-1583689349,istio-proxy,24.232421875,3.219208358333333,,
dummy-1583689350,POD,1.53515625,0.0,0.0,0.0
dummy-1583689350,istio-proxy,30.556640625,7.47062742677407,,
dummy-1583689351,POD,1.4140625,0.0,0.0,0.0
dummy-1583689351,istio-proxy,7.98046875,,,
dummy-1583689352,POD,1.45703125,0.0,0.0,0.0
dummy-1583689352,istio-proxy,12.14453125,,,
dummy-1583689353,POD,1.48828125,0.0,0.0,0.0
dummy-1583689353,istio-proxy,28.37890625,3.846714266789649,,
dummy-1583689354,POD,1.30078125,0.0,0.0,0.0
dummy-1583689354,istio-proxy,45.3359375,,,
